고객번호,계기번호,날짜,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,합계(kWh)
342464719,67190110861,2025.10.08,,,,0.16,,,,0.15,,,,0.12,,,,0.1,,,,0.13,,,,0.24,,,,0.64,,,,0.87,,,,0.8,,,,0.52,,,,0.41,,,,0.33,,,,0.34,,,,0.35,,,,0.39,,,,0.44,,,,0.48,,,,0.96,,,,1.06,,,,1.12,,,,0.98,,,,0.68,,,,0.57,,,,0.32,12.16
342464719,67190110861,2025.10.09,,,,0.16,,,,0.13,,,,0.1,,,,0.11,,,,0.14,,,,0.23,,,,0.58,,,,0.89,,,,0.68,,,,0.48,,,,0.43,,,,0.39,,,,0.36,,,,0.36,,,,0.34,,,,0.46,,,,0.62,,,,0.87,,,,1.21,,,,0.93,,,,0.83,,,,0.84,,,,0.47,,,,0.29,11.9
342464719,67190110861,2025.10.10,,,,0.14,,,,0.11,,,,0.11,,,,0.11,,,,0.14,,,,0.31,,,,0.73,,,,0.84,,,,0.73,,,,0.45,,,,0.47,,,,0.37,,,,0.35,,,,0.34,,,,0.39,,,,0.41,,,,0.51,,,,0.82,,,,1.23,,,,1.1,,,,1.05,,,,0.71,,,,0.45,,,,0.3,12.17
342464719,67190110861,2025.10.11,,,,0.16,,,,0.14,,,,0.12,,,,0.11,,,,0.15,,,,0.28,,,,0.57,,,,0.78,,,,0.68,,,,0.43,,,,0.39,,,,0.39,,,,0.33,,,,0.32,,,,0.41,,,,0.43,,,,0.58,,,,0.89,,,,1.02,,,,0.91,,,,0.85,,,,0.83,,,,0.53,,,,0.28,11.58
342464719,67190110861,2025.10.12,,,,0.17,,,,0.16,,,,0.12,,,,0.12,,,,0.13,,,,0.27,,,,0.75,,,,0.88,,,,0.81,,,,0.5,,,,0.44,,,,0.45,,,,0.37,,,,0.37,,,,0.44,,,,0.42,,,,0.6,,,,0.94,,,,1.33,,,,1.08,,,,0.94,,,,0.91,,,,0.58,,,,0.33,13.11
342464719,67190110861,2025.10.13,,,,0.17,,,,0.13,,,,0.12,,,,0.12,,,,0.15,,,,0.26,,,,0.65,,,,0.8,,,,0.86,,,,0.51,,,,0.43,,,,0.34,,,,0.41,,,,0.35,,,,0.44,,,,0.44,,,,0.59,,,,0.86,,,,1.35,,,,0.97,,,,0.94,,,,0.88,,,,0.56,,,,0.34,12.67
342464719,67190110861,2025.10.14,,,,0.14,,,,0.12,,,,0.09,,,,0.09,,,,0.15,,,,0.24,,,,0.68,,,,0.73,,,,0.71,,,,0.58,,,,0.39,,,,0.37,,,,0.36,,,,0.3,,,,0.4,,,,0.39,,,,0.6,,,,1.0,,,,1.2,,,,0.86,,,,0.98,,,,0.65,,,,0.54,,,,0.31,11.88
342464719,67190110861,2025.10.15,,,,0.14,,,,0.14,,,,0.12,,,,0.11,,,,0.12,,,,0.28,,,,0.75,,,,0.77,,,,0.82,,,,0.4,,,,0.36,,,,0.43,,,,0.43,,,,0.4,,,,0.44,,,,0.37,,,,0.5,,,,0.93,,,,0.98,,,,1.02,,,,0.97,,,,0.68,,,,0.46,,,,0.29,11.91
342464719,67190110861,2025.10.16,,,,0.19,,,,0.14,,,,0.11,,,,0.1,,,,0.12,,,,0.23,,,,0.63,,,,0.7,,,,0.66,,,,0.45,,,,0.42,,,,0.34,,,,0.39,,,,0.36,,,,0.32,,,,0.47,,,,0.49,,,,0.95,,,,0.96,,,,1.13,,,,0.84,,,,0.79,,,,0.45,,,,0.32,11.56
342464719,67190110861,2025.10.17,,,,0.15,,,,0.11,,,,0.12,,,,0.09,,,,0.14,,,,0.24,,,,0.65,,,,0.81,,,,0.7,,,,0.44,,,,0.45,,,,0.41,,,,0.42,,,,0.34,,,,0.38,,,,0.39,,,,0.53,,,,0.94,,,,1.15,,,,1.06,,,,0.89,,,,0.77,,,,0.56,,,,0.3,12.04
342464719,67190110861,2025.10.18,,,,0.16,,,,0.14,,,,0.11,,,,0.09,,,,0.11,,,,0.25,,,,0.62,,,,0.93,,,,0.74,,,,0.47,,,,0.45,,,,0.44,,,,0.39,,,,0.36,,,,0.34,,,,0.36,,,,0.47,,,,0.82,,,,1.14,,,,0.9,,,,0.84,,,,0.69,,,,0.51,,,,0.31,11.64
342464719,67190110861,2025.10.19,,,,0.17,,,,0.13,,,,0.11,,,,0.09,,,,0.12,,,,0.33,,,,0.75,,,,0.89,,,,0.86,,,,0.52,,,,0.37,,,,0.46,,,,0.36,,,,0.4,,,,0.38,,,,0.42,,,,0.57,,,,0.88,,,,1.09,,,,0.99,,,,0.95,,,,0.86,,,,0.62,,,,0.31,12.63
342464719,67190110861,2025.10.20,,,,0.15,,,,0.16,,,,0.1,,,,0.1,,,,0.13,,,,0.32,,,,0.6,,,,0.74,,,,0.77,,,,0.47,,,,0.45,,,,0.42,,,,0.41,,,,0.33,,,,0.37,,,,0.48,,,,0.68,,,,0.82,,,,1.06,,,,0.97,,,,0.99,,,,0.83,,,,0.52,,,,0.32,12.19
342464719,67190110861,2025.10.21,,,,0.17,,,,0.14,,,,0.1,,,,0.09,,,,0.11,,,,0.3,,,,0.69,,,,0.84,,,,0.64,,,,0.43,,,,0.39,,,,0.42,,,,0.35,,,,0.32,,,,0.4,,,,0.4,,,,0.56,,,,0.77,,,,1.22,,,,1.09,,,,1.04,,,,0.78,,,,0.56,,,,0.32,12.13
342464719,67190110861,2025.10.22,,,,0.16,,,,0.15,,,,0.1,,,,0.1,,,,0.11,,,,0.28,,,,0.7,,,,0.92,,,,0.66,,,,0.46,,,,0.37,,,,0.42,,,,0.35,,,,0.39,,,,0.37,,,,0.4,,,,0.63,,,,0.85,,,,0.91,,,,1.03,,,,0.83,,,,0.87,,,,0.51,,,,0.24,11.81
342464719,67190110861,2025.10.23,,,,0.16,,,,0.11,,,,0.12,,,,0.11,,,,0.14,,,,0.27,,,,0.61,,,,0.65,,,,0.79,,,,0.45,,,,0.41,,,,0.46,,,,0.35,,,,0.32,,,,0.33,,,,0.37,,,,0.46,,,,0.84,,,,1.1,,,,0.99,,,,1.0,,,,0.73,,,,0.53,,,,0.28,11.58
342464719,67190110861,2025.10.24,,,,0.16,,,,0.14,,,,0.1,,,,0.11,,,,0.14,,,,0.28,,,,0.6,,,,0.76,,,,0.81,,,,0.51,,,,0.37,,,,0.34,,,,0.38,,,,0.33,,,,0.38,,,,0.37,,,,0.52,,,,0.72,,,,1.18,,,,0.94,,,,0.89,,,,0.68,,,,0.58,,,,0.32,11.61
342464719,67190110861,2025.10.25,,,,0.17,,,,0.12,,,,0.13,,,,0.1,,,,0.12,,,,0.29,,,,0.68,,,,0.8,,,,0.82,,,,0.56,,,,0.37,,,,0.39,,,,0.31,,,,0.42,,,,0.35,,,,0.45,,,,0.53,,,,0.81,,,,0.95,,,,1.0,,,,1.0,,,,0.66,,,,0.44,,,,0.25,11.72
342464719,67190110861,2025.10.26,,,,0.16,,,,0.12,,,,0.11,,,,0.12,,,,0.13,,,,0.28,,,,0.74,,,,0.74,,,,0.7,,,,0.52,,,,0.41,,,,0.45,,,,0.41,,,,0.43,,,,0.45,,,,0.39,,,,0.53,,,,0.82,,,,1.09,,,,1.15,,,,1.1,,,,0.81,,,,0.54,,,,0.29,12.49
342464719,67190110861,2025.10.27,,,,0.17,,,,0.16,,,,0.11,,,,0.1,,,,0.14,,,,0.29,,,,0.69,,,,0.84,,,,0.79,,,,0.53,,,,0.48,,,,0.35,,,,0.46,,,,0.37,,,,0.42,,,,0.48,,,,0.6,,,,0.97,,,,1.05,,,,0.99,,,,1.05,,,,0.86,,,,0.58,,,,0.33,12.81
342464719,67190110861,2025.10.28,,,,0.16,,,,0.12,,,,0.13,,,,0.1,,,,0.14,,,,0.28,,,,0.68,,,,0.77,,,,0.85,,,,0.5,,,,0.49,,,,0.33,,,,0.37,,,,0.4,,,,0.42,,,,0.48,,,,0.47,,,,0.73,,,,1.09,,,,0.89,,,,1.05,,,,0.72,,,,0.47,,,,0.26,11.9
342464719,67190110861,2025.10.29,,,,0.17,,,,0.13,,,,0.1,,,,0.1,,,,0.12,,,,0.33,,,,0.58,,,,0.78,,,,0.9,,,,0.51,,,,0.47,,,,0.42,,,,0.37,,,,0.38,,,,0.35,,,,0.41,,,,0.6,,,,0.87,,,,1.22,,,,1.13,,,,0.85,,,,0.86,,,,0.5,,,,0.26,12.41
342464719,67190110861,2025.10.30,,,,0.17,,,,0.14,,,,0.12,,,,0.1,,,,0.11,,,,0.31,,,,0.67,,,,0.72,,,,0.62,,,,0.53,,,,0.35,,,,0.43,,,,0.35,,,,0.41,,,,0.44,,,,0.37,,,,0.56,,,,0.97,,,,1.18,,,,1.02,,,,0.91,,,,0.78,,,,0.59,,,,0.32,12.17
342464719,67190110861,2025.10.31,,,,0.15,,,,0.16,,,,0.11,,,,0.09,,,,0.12,,,,0.25,,,,0.55,,,,0.75,,,,0.65,,,,0.5,,,,0.36,,,,0.37,,,,0.32,,,,0.33,,,,0.38,,,,0.41,,,,0.59,,,,0.93,,,,1.19,,,,0.93,,,,0.85,,,,0.67,,,,0.55,,,,0.26,11.47
342464719,67190110861,2025.11.01,,,,0.17,,,,0.12,,,,0.1,,,,0.12,,,,0.14,,,,0.3,,,,0.67,,,,0.92,,,,0.82,,,,0.54,,,,0.39,,,,0.41,,,,0.39,,,,0.35,,,,0.43,,,,0.5,,,,0.57,,,,0.85,,,,1.12,,,,1.11,,,,1.01,,,,0.67,,,,0.52,,,,0.24,12.46
342464719,67190110861,2025.11.02,,,,0.17,,,,0.13,,,,0.12,,,,0.12,,,,0.12,,,,0.26,,,,0.65,,,,0.75,,,,0.74,,,,0.57,,,,0.47,,,,0.47,,,,0.45,,,,0.35,,,,0.39,,,,0.37,,,,0.65,,,,0.96,,,,1.07,,,,0.97,,,,0.99,,,,0.8,,,,0.61,,,,0.29,12.47
342464719,67190110861,2025.11.03,,,,0.19,,,,0.14,,,,0.12,,,,0.12,,,,0.15,,,,0.25,,,,0.62,,,,0.83,,,,0.76,,,,0.54,,,,0.5,,,,0.35,,,,0.4,,,,0.35,,,,0.48,,,,0.51,,,,0.58,,,,0.82,,,,1.23,,,,1.18,,,,0.97,,,,0.86,,,,0.58,,,,0.29,12.82
342464719,67190110861,2025.11.04,,,,0.16,,,,0.12,,,,0.11,,,,0.1,,,,0.11,,,,0.23,,,,0.61,,,,0.69,,,,0.77,,,,0.49,,,,0.43,,,,0.36,,,,0.38,,,,0.4,,,,0.39,,,,0.49,,,,0.57,,,,0.91,,,,0.99,,,,1.03,,,,1.02,,,,0.88,,,,0.54,,,,0.27,12.05
342464719,67190110861,2025.11.05,,,,0.15,,,,0.13,,,,0.11,,,,0.09,,,,0.14,,,,0.31,,,,0.62,,,,0.75,,,,0.66,,,,0.51,,,,0.39,,,,0.43,,,,0.39,,,,0.4,,,,0.38,,,,0.36,,,,0.6,,,,0.86,,,,1.3,,,,1.04,,,,1.02,,,,0.7,,,,0.52,,,,0.33,12.19
342464719,67190110861,2025.11.06,,,,0.17,,,,0.15,,,,0.1,,,,0.12,,,,0.15,,,,0.25,,,,0.72,,,,0.73,,,,0.78,,,,0.46,,,,0.48,,,,0.34,,,,0.37,,,,0.35,,,,0.38,,,,0.46,,,,0.49,,,,0.86,,,,1.27,,,,1.13,,,,1.02,,,,0.72,,,,0.47,,,,0.3,12.27
342464719,67190110861,2025.11.07,,,,0.14,,,,0.16,,,,0.1,,,,0.11,,,,0.11,,,,0.28,,,,0.59,,,,0.66,,,,0.79,,,,0.45,,,,0.42,,,,0.4,,,,0.35,,,,0.41,,,,0.38,,,,0.45,,,,0.55,,,,0.89,,,,1.04,,,,0.95,,,,0.92,,,,0.79,,,,0.46,,,,0.31,11.71
342464719,67190110861,2025.11.08,,,,0.18,,,,0.11,,,,0.11,,,,0.1,,,,0.11,,,,0.26,,,,0.6,,,,0.89,,,,0.78,,,,0.4,,,,0.36,,,,0.43,,,,0.38,,,,0.4,,,,0.46,,,,0.43,,,,0.5,,,,0.92,,,,1.29,,,,1.04,,,,0.99,,,,0.71,,,,0.48,,,,0.32,12.25
342464719,67190110861,2025.11.09,,,,0.2,,,,0.14,,,,0.13,,,,0.09,,,,0.13,,,,0.3,,,,0.61,,,,0.85,,,,0.76,,,,0.52,,,,0.48,,,,0.42,,,,0.36,,,,0.4,,,,0.46,,,,0.46,,,,0.5,,,,0.75,,,,1.15,,,,0.99,,,,1.06,,,,0.9,,,,0.49,,,,0.3,12.45
342464719,67190110861,2025.11.10,,,,0.16,,,,0.15,,,,0.12,,,,0.11,,,,0.12,,,,0.3,,,,0.66,,,,0.8,,,,0.83,,,,0.51,,,,0.43,,,,0.37,,,,0.39,,,,0.37,,,,0.47,,,,0.54,,,,0.51,,,,0.8,,,,1.06,,,,1.1,,,,0.93,,,,0.88,,,,0.48,,,,0.32,12.41
342464719,67190110861,2025.11.11,,,,0.18,,,,0.14,,,,0.13,,,,0.12,,,,0.15,,,,0.25,,,,0.59,,,,0.64,,,,0.8,,,,0.54,,,,0.37,,,,0.41,,,,0.41,,,,0.41,,,,0.43,,,,0.5,,,,0.52,,,,0.82,,,,1.15,,,,1.01,,,,0.8,,,,0.82,,,,0.52,,,,0.33,12.04
342464719,67190110861,2025.11.12,,,,0.14,,,,0.13,,,,0.11,,,,0.09,,,,0.13,,,,0.25,,,,0.59,,,,0.84,,,,0.66,,,,0.54,,,,0.4,,,,0.45,,,,0.34,,,,0.38,,,,0.36,,,,0.47,,,,0.52,,,,0.83,,,,1.26,,,,1.04,,,,0.8,,,,0.73,,,,0.52,,,,0.26,11.84
342464719,67190110861,2025.11.13,,,,0.16,,,,0.11,,,,0.11,,,,0.11,,,,0.13,,,,0.28,,,,0.54,,,,0.72,,,,0.66,,,,0.47,,,,0.43,,,,0.44,,,,0.33,,,,0.39,,,,0.39,,,,0.41,,,,0.65,,,,0.77,,,,0.99,,,,1.09,,,,0.93,,,,0.66,,,,0.46,,,,0.27,11.5
342464719,67190110861,2025.11.14,,,,0.16,,,,0.12,,,,0.11,,,,0.1,,,,0.13,,,,0.33,,,,0.56,,,,0.87,,,,0.74,,,,0.56,,,,0.41,,,,0.37,,,,0.42,,,,0.42,,,,0.37,,,,0.38,,,,0.6,,,,0.98,,,,1.06,,,,1.08,,,,1.03,,,,0.88,,,,0.47,,,,0.29,12.44
342464719,67190110861,2025.11.15,,,,0.17,,,,0.13,,,,0.12,,,,0.1,,,,0.14,,,,0.25,,,,0.57,,,,0.89,,,,0.74,,,,0.48,,,,0.38,,,,0.4,,,,0.35,,,,0.35,,,,0.38,,,,0.44,,,,0.61,,,,0.79,,,,1.02,,,,1.05,,,,1.03,,,,0.82,,,,0.52,,,,0.3,12.03
342464719,67190110861,2025.11.16,,,,0.16,,,,0.13,,,,0.1,,,,0.11,,,,0.12,,,,0.34,,,,0.68,,,,0.9,,,,0.88,,,,0.45,,,,0.46,,,,0.38,,,,0.33,,,,0.42,,,,0.36,,,,0.51,,,,0.61,,,,0.92,,,,1.07,,,,1.15,,,,0.87,,,,0.87,,,,0.45,,,,0.34,12.61
342464719,67190110861,2025.11.17,,,,0.15,,,,0.12,,,,0.12,,,,0.1,,,,0.14,,,,0.27,,,,0.66,,,,0.83,,,,0.71,,,,0.48,,,,0.5,,,,0.37,,,,0.34,,,,0.34,,,,0.42,,,,0.45,,,,0.58,,,,0.99,,,,1.02,,,,1.08,,,,0.96,,,,0.84,,,,0.6,,,,0.32,12.39
342464719,67190110861,2025.11.18,,,,0.18,,,,0.12,,,,0.1,,,,0.09,,,,0.13,,,,0.26,,,,0.57,,,,0.76,,,,0.7,,,,0.42,,,,0.41,,,,0.44,,,,0.36,,,,0.4,,,,0.4,,,,0.4,,,,0.49,,,,0.79,,,,1.21,,,,0.97,,,,0.83,,,,0.73,,,,0.52,,,,0.29,11.57
342464719,67190110861,2025.11.19,,,,0.16,,,,0.12,,,,0.11,,,,0.11,,,,0.13,,,,0.3,,,,0.68,,,,0.74,,,,0.66,,,,0.51,,,,0.43,,,,0.4,,,,0.38,,,,0.4,,,,0.38,,,,0.44,,,,0.49,,,,0.97,,,,1.18,,,,1.09,,,,0.89,,,,0.69,,,,0.49,,,,0.32,12.07
342464719,67190110861,2025.11.20,,,,0.16,,,,0.13,,,,0.11,,,,0.1,,,,0.11,,,,0.28,,,,0.7,,,,0.81,,,,0.83,,,,0.49,,,,0.47,,,,0.32,,,,0.37,,,,0.31,,,,0.35,,,,0.39,,,,0.49,,,,0.96,,,,1.3,,,,0.97,,,,1.0,,,,0.76,,,,0.53,,,,0.32,12.26
342464719,67190110861,2025.11.21,,,,0.13,,,,0.15,,,,0.11,,,,0.1,,,,0.15,,,,0.32,,,,0.71,,,,0.8,,,,0.79,,,,0.46,,,,0.41,,,,0.36,,,,0.41,,,,0.39,,,,0.36,,,,0.48,,,,0.58,,,,0.97,,,,0.96,,,,1.05,,,,1.04,,,,0.74,,,,0.51,,,,0.3,12.28
342464719,67190110861,2025.11.22,,,,0.16,,,,0.16,,,,0.1,,,,0.09,,,,0.11,,,,0.26,,,,0.62,,,,0.89,,,,0.78,,,,0.44,,,,0.43,,,,0.33,,,,0.35,,,,0.37,,,,0.41,,,,0.44,,,,0.54,,,,0.88,,,,1.18,,,,1.2,,,,0.88,,,,0.74,,,,0.51,,,,0.33,12.2
342464719,67190110861,2025.11.23,,,,0.15,,,,0.14,,,,0.11,,,,0.11,,,,0.12,,,,0.24,,,,0.7,,,,0.79,,,,0.75,,,,0.46,,,,0.37,,,,0.44,,,,0.41,,,,0.44,,,,0.4,,,,0.49,,,,0.56,,,,0.93,,,,1.22,,,,1.19,,,,1.05,,,,0.76,,,,0.45,,,,0.32,12.6
342464719,67190110861,2025.11.24,,,,0.17,,,,0.12,,,,0.11,,,,0.11,,,,0.15,,,,0.25,,,,0.64,,,,0.92,,,,0.82,,,,0.48,,,,0.48,,,,0.4,,,,0.38,,,,0.44,,,,0.48,,,,0.43,,,,0.52,,,,0.83,,,,1.03,,,,0.93,,,,0.93,,,,0.93,,,,0.58,,,,0.29,12.42
342464719,67190110861,2025.11.25,,,,0.16,,,,0.11,,,,0.1,,,,0.09,,,,0.14,,,,0.25,,,,0.73,,,,0.82,,,,0.71,,,,0.43,,,,0.42,,,,0.45,,,,0.4,,,,0.37,,,,0.38,,,,0.39,,,,0.64,,,,0.91,,,,1.12,,,,0.98,,,,0.96,,,,0.72,,,,0.42,,,,0.28,11.98
342464719,67190110861,2025.11.26,,,,0.18,,,,0.14,,,,0.1,,,,0.11,,,,0.12,,,,0.26,,,,0.61,,,,0.79,,,,0.76,,,,0.5,,,,0.42,,,,0.37,,,,0.41,,,,0.33,,,,0.42,,,,0.43,,,,0.58,,,,0.76,,,,1.15,,,,0.88,,,,1.05,,,,0.66,,,,0.43,,,,0.29,11.75
342464719,67190110861,2025.11.27,,,,0.17,,,,0.11,,,,0.12,,,,0.11,,,,0.12,,,,0.28,,,,0.68,,,,0.76,,,,0.73,,,,0.55,,,,0.48,,,,0.42,,,,0.34,,,,0.34,,,,0.37,,,,0.41,,,,0.52,,,,0.87,,,,1.2,,,,1.13,,,,1.05,,,,0.81,,,,0.44,,,,0.25,12.26
342464719,67190110861,2025.11.28,,,,0.16,,,,0.13,,,,0.11,,,,0.09,,,,0.12,,,,0.3,,,,0.75,,,,0.88,,,,0.7,,,,0.48,,,,0.43,,,,0.4,,,,0.37,,,,0.41,,,,0.45,,,,0.48,,,,0.51,,,,0.87,,,,1.24,,,,0.98,,,,1.02,,,,0.69,,,,0.52,,,,0.3,12.39
342464719,67190110861,2025.11.29,,,,0.14,,,,0.13,,,,0.12,,,,0.11,,,,0.14,,,,0.32,,,,0.67,,,,0.83,,,,0.65,,,,0.52,,,,0.38,,,,0.37,,,,0.42,,,,0.34,,,,0.37,,,,0.38,,,,0.61,,,,0.85,,,,1.2,,,,1.14,,,,0.98,,,,0.83,,,,0.48,,,,0.28,12.26
342464719,67190110861,2025.11.30,,,,0.17,,,,0.15,,,,0.11,,,,0.1,,,,0.13,,,,0.28,,,,0.59,,,,0.8,,,,0.76,,,,0.5,,,,0.43,,,,0.42,,,,0.45,,,,0.42,,,,0.44,,,,0.38,,,,0.67,,,,0.92,,,,1.09,,,,0.98,,,,0.9,,,,0.71,,,,0.45,,,,0.36,12.21
342464719,67190110861,2025.12.01,,,,0.22,,,,0.19,,,,0.17,,,,0.15,,,,0.2,,,,0.42,,,,0.83,,,,1.32,,,,1.08,,,,0.57,,,,0.59,,,,0.58,,,,0.57,,,,0.49,,,,0.56,,,,0.52,,,,0.76,,,,1.02,,,,1.61,,,,1.55,,,,1.16,,,,1.13,,,,0.63,,,,0.37,16.69
342464719,67190110861,2025.12.02,,,,0.22,,,,0.15,,,,0.15,,,,0.12,,,,0.15,,,,0.37,,,,0.87,,,,0.91,,,,1.0,,,,0.71,,,,0.57,,,,0.47,,,,0.53,,,,0.51,,,,0.46,,,,0.63,,,,0.84,,,,1.29,,,,1.69,,,,1.43,,,,1.36,,,,1.04,,,,0.72,,,,0.41,16.6
342464719,67190110861,2025.12.03,,,,0.2,,,,0.17,,,,0.18,,,,0.12,,,,0.18,,,,0.43,,,,0.98,,,,1.22,,,,1.1,,,,0.54,,,,0.63,,,,0.52,,,,0.49,,,,0.47,,,,0.51,,,,0.55,,,,0.73,,,,1.11,,,,1.63,,,,1.26,,,,1.12,,,,1.08,,,,0.7,,,,0.42,16.34
342464719,67190110861,2025.12.04,,,,0.17,,,,0.19,,,,0.16,,,,0.14,,,,0.16,,,,0.36,,,,0.78,,,,1.0,,,,1.07,,,,0.66,,,,0.61,,,,0.51,,,,0.51,,,,0.48,,,,0.61,,,,0.58,,,,0.72,,,,1.05,,,,1.65,,,,1.29,,,,1.01,,,,1.15,,,,0.7,,,,0.42,15.98
342464719,67190110861,2025.12.05,,,,0.17,,,,0.17,,,,0.16,,,,0.15,,,,0.16,,,,0.33,,,,0.88,,,,0.99,,,,1.06,,,,0.71,,,,0.52,,,,0.45,,,,0.57,,,,0.41,,,,0.6,,,,0.6,,,,0.81,,,,1.1,,,,1.32,,,,1.43,,,,1.23,,,,0.97,,,,0.76,,,,0.42,15.97
342464719,67190110861,2025.12.06,,,,0.22,,,,0.16,,,,0.16,,,,0.14,,,,0.17,,,,0.42,,,,0.8,,,,1.01,,,,0.85,,,,0.71,,,,0.6,,,,0.49,,,,0.45,,,,0.42,,,,0.47,,,,0.56,,,,0.68,,,,1.02,,,,1.65,,,,1.29,,,,1.41,,,,0.88,,,,0.63,,,,0.38,15.57
342464719,67190110861,2025.12.07,,,,0.19,,,,0.16,,,,0.17,,,,0.17,,,,0.17,,,,0.36,,,,1.04,,,,0.89,,,,1.05,,,,0.77,,,,0.69,,,,0.55,,,,0.47,,,,0.45,,,,0.6,,,,0.62,,,,0.85,,,,1.29,,,,1.64,,,,1.5,,,,1.47,,,,1.08,,,,0.66,,,,0.38,17.22
342464719,67190110861,2025.12.08,,,,0.25,,,,0.19,,,,0.14,,,,0.16,,,,0.19,,,,0.44,,,,0.79,,,,1.13,,,,0.97,,,,0.75,,,,0.51,,,,0.57,,,,0.58,,,,0.46,,,,0.62,,,,0.62,,,,0.72,,,,1.09,,,,1.43,,,,1.3,,,,1.5,,,,1.27,,,,0.57,,,,0.4,16.65
342464719,67190110861,2025.12.09,,,,0.2,,,,0.15,,,,0.14,,,,0.13,,,,0.18,,,,0.39,,,,0.84,,,,0.91,,,,1.15,,,,0.68,,,,0.6,,,,0.5,,,,0.6,,,,0.55,,,,0.5,,,,0.56,,,,0.77,,,,1.23,,,,1.7,,,,1.46,,,,1.29,,,,0.9,,,,0.66,,,,0.44,16.53
342464719,67190110861,2025.12.10,,,,0.21,,,,0.15,,,,0.17,,,,0.15,,,,0.15,,,,0.34,,,,0.87,,,,0.87,,,,1.07,,,,0.63,,,,0.6,,,,0.56,,,,0.51,,,,0.47,,,,0.52,,,,0.53,,,,0.71,,,,1.26,,,,1.46,,,,1.57,,,,1.09,,,,0.92,,,,0.75,,,,0.4,15.96
342464719,67190110861,2025.12.11,,,,0.21,,,,0.18,,,,0.13,,,,0.14,,,,0.16,,,,0.38,,,,0.86,,,,1.18,,,,0.93,,,,0.56,,,,0.57,,,,0.44,,,,0.48,,,,0.43,,,,0.48,,,,0.5,,,,0.74,,,,1.31,,,,1.67,,,,1.21,,,,1.1,,,,1.09,,,,0.76,,,,0.34,15.85
342464719,67190110861,2025.12.12,,,,0.23,,,,0.17,,,,0.15,,,,0.15,,,,0.18,,,,0.4,,,,0.82,,,,1.08,,,,1.05,,,,0.59,,,,0.57,,,,0.49,,,,0.45,,,,0.49,,,,0.57,,,,0.62,,,,0.67,,,,1.18,,,,1.37,,,,1.5,,,,1.19,,,,1.09,,,,0.71,,,,0.38,16.1
342464719,67190110861,2025.12.13,,,,0.21,,,,0.21,,,,0.13,,,,0.15,,,,0.2,,,,0.36,,,,0.91,,,,1.22,,,,1.1,,,,0.56,,,,0.54,,,,0.46,,,,0.56,,,,0.53,,,,0.54,,,,0.51,,,,0.68,,,,1.28,,,,1.62,,,,1.51,,,,1.35,,,,1.11,,,,0.71,,,,0.41,16.86
342464719,67190110861,2025.12.14,,,,0.22,,,,0.21,,,,0.16,,,,0.14,,,,0.15,,,,0.36,,,,0.91,,,,1.04,,,,0.91,,,,0.68,,,,0.51,,,,0.61,,,,0.51,,,,0.5,,,,0.49,,,,0.57,,,,0.74,,,,1.29,,,,1.63,,,,1.29,,,,1.41,,,,1.03,,,,0.78,,,,0.48,16.62
342464719,67190110861,2025.12.15,,,,0.23,,,,0.19,,,,0.17,,,,0.15,,,,0.19,,,,0.46,,,,0.93,,,,1.13,,,,1.16,,,,0.65,,,,0.59,,,,0.5,,,,0.5,,,,0.46,,,,0.55,,,,0.58,,,,0.91,,,,1.17,,,,1.67,,,,1.37,,,,1.46,,,,1.07,,,,0.78,,,,0.37,17.24
342464719,67190110861,2025.12.16,,,,0.22,,,,0.18,,,,0.15,,,,0.15,,,,0.18,,,,0.44,,,,0.91,,,,1.21,,,,1.1,,,,0.59,,,,0.54,,,,0.47,,,,0.42,,,,0.44,,,,0.42,,,,0.63,,,,0.73,,,,1.06,,,,1.67,,,,1.52,,,,1.46,,,,1.13,,,,0.65,,,,0.36,16.63
342464719,67190110861,2025.12.17,,,,0.19,,,,0.16,,,,0.14,,,,0.16,,,,0.15,,,,0.33,,,,0.75,,,,1.12,,,,0.95,,,,0.62,,,,0.49,,,,0.48,,,,0.44,,,,0.48,,,,0.49,,,,0.6,,,,0.73,,,,1.18,,,,1.44,,,,1.4,,,,1.15,,,,1.01,,,,0.65,,,,0.38,15.49
342464719,67190110861,2025.12.18,,,,0.23,,,,0.18,,,,0.15,,,,0.12,,,,0.18,,,,0.31,,,,0.94,,,,1.05,,,,0.87,,,,0.67,,,,0.56,,,,0.51,,,,0.44,,,,0.49,,,,0.59,,,,0.59,,,,0.82,,,,1.0,,,,1.57,,,,1.41,,,,1.27,,,,0.86,,,,0.65,,,,0.4,15.86
